RowNumber,CustomerID,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,NetPromoterScore,SatisfactionSurveyScore,CustomerLoyaltyProgram,RewardPointsBalance,AutoRenewalEnabled,PaymentMethod,PaymentFailures,CustomerSupportTickets,IssueResolutionTime,ComplaintSeverity,RefundRequests,MobileAppUsage,WebPortalUsage,AvgSessionDuration,DeviceType,CompetitorWebsiteVisits,ChurnedFriends,MarketSentimentScore
13,15632264,Kay,0.252,0,0,34,1.0,0.0,0.3333333333333333,1,0,0.13127380611120792,0,0.10552763819095473,0.1111111111111111,1,0.020586147449548724,0,0,0.4,0.4,0.5633802816901409,1,1.0,0.68,0.27586206896551724,0.7454545454545454,3,0.5,0.2,0
14,15691483,Chin,0.398,0,0,25,0.5,0.0,0.3333333333333333,0,0,0.9544259437777195,0,0.5477386934673367,0.7777777777777777,0,0.13862691410607444,1,1,1.0,0.0,0.46478873239436624,3,0.3333333333333333,0.42,0.5862068965517241,0.47272727272727266,0,0.30000000000000004,0.8,0
16,15643966,Goforth,0.5319999999999999,1,1,45,0.30000000000000004,0.5704683124530762,0.3333333333333333,0,1,0.32164407972107906,0,0.4422110552763819,0.1111111111111111,1,0.45695162762397323,0,3,0.2,0.6000000000000001,0.8309859154929577,3,0.3333333333333333,0.5,0.10344827586206896,0.6727272727272726,3,0.2,0.6000000000000001,1
17,15737452,Romeo,0.606,1,1,58,0.1,0.5285129113577549,0.0,1,0,0.025435643958496325,1,0.0,0.3333333333333333,0,0.21863908325727613,0,3,0.2,0.4,0.6901408450704226,1,1.0,0.1,0.7931034482758621,0.709090909090909,1,0.5,0.4,2
18,15788218,Henderson,0.398,2,0,24,0.9,0.0,0.3333333333333333,1,1,0.07198885012319517,0,0.24120603015075376,0.4444444444444445,0,0.004867660480681471,0,3,0.2,0.4,0.04225352112676056,2,0.6666666666666666,0.98,0.24137931034482757,0.709090909090909,3,0.8,0.6000000000000001,0
19,15661507,Muldrow,0.47399999999999987,2,1,45,0.6000000000000001,0.0,0.0,0,0,0.7935281884560828,0,0.2914572864321608,0.5555555555555556,0,0.2105263157894737,1,3,0.6000000000000001,1.0,0.4366197183098592,1,0.6666666666666666,0.5,0.6551724137931034,0.709090909090909,0,1.0,1.0,1
20,15568982,Hao,0.7519999999999999,0,0,24,0.6000000000000001,0.0,0.3333333333333333,1,1,0.27361812282068,0,0.7236180904522613,0.1111111111111111,1,0.327350167325829,1,3,0.4,0.0,0.5492957746478874,3,0.3333333333333333,0.22,0.0,0.9454545454545454,3,0.7000000000000001,0.8,2
21,15577657,McDonald,0.7639999999999999,0,1,41,0.8,0.0,0.3333333333333333,1,1,0.854547448589002,0,0.7839195979899498,0.0,0,0.013994523881959231,1,0,1.0,0.6000000000000001,0.08450704225352114,2,0.3333333333333333,0.58,0.27586206896551724,0.4545454545454545,1,1.0,0.0,0
22,15597945,Dellucci,0.572,2,0,32,0.8,0.0,0.3333333333333333,1,0,0.6928608821921436,0,0.6231155778894473,0.8888888888888888,1,0.8854071595172902,0,3,0.2,0.2,0.49295774647887325,3,1.0,0.52,0.0,0.9999999999999999,1,0.7000000000000001,1.0,1
23,15699309,Gerasimov,0.31999999999999995,2,0,38,0.4,0.0,0.0,1,0,0.5946311736856666,1,0.6231155778894473,0.1111111111111111,1,0.15840178480884293,0,1,0.0,0.6000000000000001,0.46478873239436624,2,0.0,0.36,0.6551724137931034,0.509090909090909,1,0.6000000000000001,0.2,0
24,15725737,Mosman,0.638,0,1,46,0.30000000000000004,0.0,0.3333333333333333,0,1,0.04238950593711236,0,0.914572864321608,0.7777777777777777,0,0.6145421356860359,0,1,1.0,1.0,0.7746478873239437,1,0.0,0.14,0.6551724137931034,0.5454545454545454,1,0.7000000000000001,1.0,1
25,15625047,Yen,0.9919999999999999,0,0,38,0.5,0.0,0.0,1,1,0.9382144833975098,0,0.7537688442211055,0.3333333333333333,1,0.07646283338403813,1,0,0.6000000000000001,0.0,0.2112676056338028,2,0.3333333333333333,0.66,0.3793103448275862,0.2545454545454545,1,0.2,1.0,1
26,15738191,Maclean,0.45399999999999985,0,1,25,0.30000000000000004,0.0,0.3333333333333333,0,1,0.6226106871023063,0,0.7989949748743719,0.2222222222222222,0,0.679342865835108,0,3,0.8,0.4,0.5492957746478874,3,0.3333333333333333,0.6,0.6206896551724138,0.2909090909090909,1,0.4,0.0,0
27,15736816,Young,0.8119999999999999,1,1,36,0.2,0.5453036330408096,0.0,1,1,0.8503254864643361,0,0.24120603015075376,0.0,0,0.8306459791096237,1,3,0.4,0.6000000000000001,0.014084507042253521,2,0.3333333333333333,0.36,0.13793103448275862,0.6,0,0.2,0.4,0
28,15700772,Nebechi,0.44200000000000006,0,1,44,0.9,0.0,0.3333333333333333,0,0,0.19214808663929175,0,0.060301507537688426,0.4444444444444445,1,0.4927492140756516,0,3,1.0,0.4,0.15492957746478872,2,0.6666666666666666,0.86,0.6206896551724138,0.4181818181818181,1,0.9,0.4,1
29,15728693,McWilliams,0.44800000000000006,1,0,43,0.30000000000000004,0.5633738782148561,0.0,1,1,0.5009815504325983,0,0.25125628140703515,0.2222222222222222,1,0.2934793631477538,1,0,1.0,0.8,0.295774647887324,1,1.0,0.4,0.13793103448275862,0.6909090909090908,1,0.4,0.0,2
31,15589475,Azikiwe,0.4819999999999999,2,0,39,0.30000000000000004,0.0,0.6666666666666667,1,0,0.7024324367035749,1,0.11055276381909546,1.0,1,0.10009126863401277,1,0,0.0,0.0,0.33802816901408456,1,0.6666666666666666,1.0,0.10344827586206896,0.4,3,0.6000000000000001,0.2,0
33,15750181,Sanderson,0.406,1,1,41,0.9,0.43887356814872525,0.3333333333333333,0,0,0.4095197739378381,0,0.185929648241206,0.6666666666666665,0,0.568704999492952,1,3,0.6000000000000001,0.8,0.19718309859154928,2,1.0,0.46,0.20689655172413793,0.23636363636363636,0,1.0,1.0,1
35,15732963,Clements,0.7439999999999999,2,0,29,0.9,0.0,0.3333333333333333,1,1,0.7102524835571424,0,0.48743718592964824,0.1111111111111111,0,0.36750836629145117,1,1,0.6000000000000001,0.0,0.7183098591549296,2,0.3333333333333333,0.22,0.3103448275862069,0.6909090909090908,3,0.1,0.0,1
37,15788448,Watson,0.2799999999999999,2,1,31,0.30000000000000004,0.5789610833625718,0.0,0,1,0.570392424133008,0,0.11055276381909546,0.7777777777777777,0,0.4410303214684109,0,3,0.8,0.6000000000000001,0.0,2,1.0,0.54,0.48275862068965514,0.8727272727272727,1,0.0,1.0,0
38,15729599,Lorenzo,0.908,2,1,33,0.7000000000000001,0.3050983767951363,0.0,0,1,0.4923098796774301,0,0.9195979899497487,0.5555555555555556,1,0.46293479363147755,0,3,0.4,0.8,0.7183098591549296,3,0.0,0.0,0.48275862068965514,0.4363636363636363,0,0.9,0.6000000000000001,2
39,15717426,Armstrong,0.9999999999999999,0,1,36,0.7000000000000001,0.0,0.0,1,1,0.2040482666560512,0,0.36683417085427134,0.1111111111111111,0,0.7321772639691714,0,1,0.6000000000000001,0.0,0.7183098591549296,1,0.3333333333333333,0.26,0.24137931034482757,0.49090909090909085,3,0.8,1.0,1
41,15619360,Hsiao,0.244,2,1,40,0.4,0.0,0.0,1,0,0.3507848302623396,0,0.5678391959798995,0.4444444444444445,0,0.6321874049285061,0,3,0.2,0.6000000000000001,0.33802816901408456,1,0.6666666666666666,0.74,0.10344827586206896,0.9454545454545454,1,0.4,1.0,1
42,15738148,Clarke,0.22999999999999998,0,0,51,0.8,0.48833500486193426,0.0,0,0,0.9066154808811959,1,0.7989949748743719,0.2222222222222222,0,0.679342865835108,1,3,0.6000000000000001,0.6000000000000001,0.014084507042253521,2,0.3333333333333333,0.16,0.20689655172413793,0.7818181818181817,0,0.9,0.6000000000000001,0
43,15687946,Osborne,0.41200000000000003,0,0,61,0.2,0.46799618920973063,0.0,1,1,0.470807388868807,0,0.7437185929648241,0.4444444444444445,0,0.6500354933576715,0,3,1.0,0.2,0.4225352112676057,2,0.0,0.28,0.6896551724137931,0.7636363636363636,0,0.6000000000000001,0.6000000000000001,0
44,15755196,Lavine,0.9679999999999999,0,0,49,0.2,0.5236969320890407,0.0,0,0,0.9719693761466092,1,0.9447236180904522,0.0,0,0.2718791197647297,1,0,0.0,0.6000000000000001,0.3802816901408451,2,0.0,0.04,0.6896551724137931,0.8363636363636363,1,0.2,1.0,1
45,15684171,Bianchi,0.62,2,0,61,0.5,0.6214918176539327,0.0,1,1,0.7917957346890236,0,0.6633165829145728,0.8888888888888888,0,0.031842612311124625,0,1,0.8,0.8,0.15492957746478872,2,0.3333333333333333,0.54,0.48275862068965514,0.8727272727272727,1,0.30000000000000004,0.4,0
46,15754849,Tyler,0.852,1,0,32,0.4,0.4361178277602672,0.3333333333333333,1,1,0.6326585888838502,0,0.9447236180904522,0.0,0,0.2718791197647297,1,3,0.0,0.0,0.23943661971830985,2,0.6666666666666666,0.04,0.6896551724137931,0.8363636363636363,1,0.4,0.8,0
47,15602280,Martin,0.9580000000000001,1,0,27,0.9,0.4465784095845449,0.0,1,1,0.5986053852196619,1,0.6030150753768844,0.1111111111111111,0,0.21488692830341752,1,0,0.4,0.0,0.15492957746478872,3,0.0,0.32,0.20689655172413793,0.7272727272727272,0,0.7000000000000001,0.8,2
48,15771573,Okagbue,0.574,1,0,39,0.9,0.5494015518412276,0.0,1,1,0.5881762055811797,1,0.4221105527638191,1.0,0,0.18253726802555523,0,1,0.4,0.8,0.26760563380281693,2,0.3333333333333333,0.22,0.3103448275862069,0.6909090909090908,3,0.6000000000000001,0.8,0
49,15766205,Yin,0.4,1,1,38,0.2,0.4120851617483418,0.0,0,1,0.4544255436960228,0,0.879396984924623,0.6666666666666665,1,0.7649325626204239,0,1,1.0,0.6000000000000001,0.7323943661971831,2,1.0,0.06,0.9310344827586207,0.6545454545454544,1,0.30000000000000004,0.6000000000000001,2
50,15771873,Buccho,0.852,1,0,37,0.2,0.4135911118334939,0.3333333333333333,1,0,0.9706359038515665,0,0.8542713567839195,0.4444444444444445,0,0.5203326234661798,1,3,0.0,0.6000000000000001,0.014084507042253521,2,0.3333333333333333,0.06,0.6896551724137931,0.7272727272727272,1,0.1,0.4,2
51,15616550,Chidiebele,0.6960000000000001,1,1,44,1.0,0.4637873887361997,0.3333333333333333,1,0,0.9904401478781968,0,0.2814070351758794,0.7777777777777777,1,0.9302301997768988,1,0,0.4,0.4,0.8169014084507042,1,0.0,0.32,0.8620689655172413,0.9818181818181818,0,0.0,0.6000000000000001,0
52,15768193,Trevisani,0.46999999999999986,1,1,36,0.5,0.5821127215436356,0.3333333333333333,0,0,0.43215319568255844,0,0.09045226130653267,0.3333333333333333,1,0.4393063583815029,1,0,0.2,1.0,0.49295774647887325,1,0.0,0.1,0.5862068965517241,0.7636363636363636,0,0.5,0.2,2
53,15683553,O'Brien,0.876,0,0,33,0.5,0.0,0.3333333333333333,0,0,0.5849524972999487,0,0.045226130653266305,0.5555555555555556,0,0.021701652976371562,0,0,0.0,0.4,0.0,2,0.6666666666666666,0.72,0.24137931034482757,0.5636363636363636,1,0.9,0.6000000000000001,2
55,15569590,Yoo,0.5019999999999999,1,1,42,0.1,0.3925726178306101,0.0,1,0,0.20005675158867442,1,0.3417085427135678,0.8888888888888888,1,0.5235777304533008,0,0,0.6000000000000001,0.4,0.647887323943662,2,1.0,0.36,0.20689655172413793,0.3090909090909091,3,0.1,0.2,1
56,15760861,Phillipps,0.5379999999999999,0,1,43,0.1,0.49905489515683443,0.0,1,1,0.5671103539342734,0,0.7537688442211055,0.7777777777777777,1,0.5883784606023729,1,1,0.8,0.4,0.5633802816901409,1,1.0,0.88,0.5172413793103449,0.21818181818181817,3,0.8,0.6000000000000001,1
57,15630053,Tsao,0.612,0,1,45,0.5,0.5096268369360644,0.0,1,0,0.43556889316798497,0,0.3015075376884422,0.0,0,0.7565155663725788,1,1,1.0,0.0,0.23943661971830985,2,0.6666666666666666,0.36,0.6551724137931034,0.509090909090909,1,0.7000000000000001,0.6000000000000001,1
58,15647091,Endrizzi,0.7499999999999999,1,1,19,0.0,0.3024662324053563,0.0,0,0,0.22805741932502618,0,0.6683417085427136,0.6666666666666665,0,0.8399756616975965,0,3,0.8,0.8,0.5915492957746479,3,0.6666666666666666,0.5,0.10344827586206896,0.6727272727272726,3,0.6000000000000001,0.4,1
59,15623944,T'ien,0.32199999999999995,2,0,66,0.4,0.0,0.0,1,0,0.008159316132354226,1,0.5527638190954773,0.5555555555555556,1,0.5089747490112564,0,3,0.0,0.0,0.8591549295774649,2,0.0,0.54,0.48275862068965514,0.8727272727272727,1,0.0,0.0,0
60,15804771,Velazquez,0.5279999999999999,0,1,51,0.4,0.16216113881137956,0.0,1,1,0.23386625548937093,0,0.23115577889447236,0.0,0,0.6568299361119562,1,0,0.8,0.8,0.1267605633802817,1,0.3333333333333333,0.52,0.7931034482758621,0.9636363636363635,3,0.7000000000000001,0.2,2
61,15651280,Hunter,0.7839999999999999,1,1,35,0.5,0.5454684808481405,0.0,0,0,0.422576240068222,0,0.29648241206030146,0.5555555555555556,0,0.15160734205455836,1,0,0.0,0.6000000000000001,0.619718309859155,3,1.0,0.12,0.13793103448275862,0.054545454545454536,0,0.9,0.6000000000000001,1
62,15773469,Clark,0.674,1,0,27,0.9,0.6071344743995462,0.3333333333333333,0,0,0.632545365763689,0,0.3417085427135678,0.8888888888888888,1,0.5235777304533008,1,1,0.2,0.6000000000000001,0.8450704225352113,2,0.3333333333333333,0.16,0.0,0.7818181818181817,1,0.30000000000000004,1.0,1
63,15702014,Jeffrey,0.41000000000000003,2,1,33,0.1,0.2235357391520996,0.3333333333333333,0,0,0.8941153283500491,0,0.0,0.0,1,0.3725788459588277,0,3,0.2,0.6000000000000001,0.014084507042253521,2,1.0,0.98,0.10344827586206896,0.7454545454545454,3,0.1,0.6000000000000001,2
64,15751208,Pirozzi,0.668,2,1,56,0.8,0.31370171052318496,0.0,1,1,0.49703539462758295,0,0.9447236180904522,0.1111111111111111,1,0.16499340837643242,1,1,0.8,0.4,1.0,2,0.3333333333333333,0.28,0.8275862068965517,0.7999999999999999,0,0.6000000000000001,0.6000000000000001,2
65,15592461,Jackson,0.5059999999999999,1,1,26,0.4,0.4351024354151122,0.0,1,1,0.46424024785861273,0,0.1507537688442211,0.0,1,0.9682587972822229,0,1,1.0,0.0,0.6901408450704226,1,0.0,0.12,0.6896551724137931,0.709090909090909,3,0.1,0.8,2
66,15789484,Hammond,0.8019999999999999,1,0,36,0.6000000000000001,0.6768941923790652,0.3333333333333333,1,1,0.13876223524843775,0,0.2864321608040201,0.3333333333333333,0,0.9419937126052124,1,0,1.0,0.4,0.23943661971830985,1,1.0,0.96,0.7586206896551724,0.5454545454545454,0,0.9,0.4,1
67,15696061,Brownless,0.46199999999999986,1,0,34,0.1,0.4050769776685028,0.0,1,0,0.5522124117744843,0,0.36683417085427134,0.1111111111111111,0,0.7321772639691714,1,1,0.8,1.0,0.49295774647887325,1,0.0,0.54,0.48275862068965514,0.8727272727272727,1,0.8,0.4,1
68,15641582,Chibugo,0.7699999999999999,1,1,43,1.0,0.4909563480535065,0.3333333333333333,1,1,0.9835093326057182,0,0.4472361809045226,0.3333333333333333,0,0.01693540208903762,1,0,0.0,0.4,0.6901408450704226,1,1.0,0.22,0.3103448275862069,0.6909090909090908,3,0.0,0.2,0
69,15638424,Glauert,0.622,1,0,35,0.5,0.6007440311721783,0.3333333333333333,0,1,0.5683424055192071,0,0.8341708542713568,0.8888888888888888,1,0.5571443058513335,1,3,0.0,1.0,0.08450704225352114,2,0.0,0.8200000000000001,0.24137931034482757,0.7818181818181817,0,1.0,1.0,1
70,15755648,Pisano,0.65,0,0,21,0.8,0.39208453121345005,0.0,1,0,0.09097567723329104,0,0.6231155778894473,0.1111111111111111,1,0.15840178480884293,0,0,0.6000000000000001,0.8,0.1267605633802817,1,0.3333333333333333,0.1,0.3793103448275862,0.34545454545454546,1,0.0,0.2,0
71,15703793,Konovalova,0.7759999999999999,1,1,58,0.2,0.5330667921784499,1.0,1,0,0.14184036380228843,1,0.4472361809045226,0.3333333333333333,0,0.01693540208903762,0,1,0.8,0.8,0.33802816901408456,3,0.6666666666666666,0.24,0.20689655172413793,0.8545454545454545,0,0.5,0.8,2
72,15620344,McKee,0.926,0,1,29,0.6000000000000001,0.0,0.0,1,0,0.1697461121561023,0,0.7336683417085427,0.5555555555555556,0,0.8048879423993509,0,0,0.2,0.8,0.5211267605633804,2,0.6666666666666666,0.42,0.5862068965517241,0.47272727272727266,0,0.7000000000000001,1.0,1
73,15812518,Palermo,0.614,2,0,37,0.0,0.6520861916485694,0.0,0,1,0.22100497921675608,0,0.7437185929648241,0.4444444444444445,0,0.6500354933576715,0,0,0.2,0.2,0.49295774647887325,3,1.0,0.44,0.5172413793103449,0.47272727272727266,3,0.9,0.2,1
74,15779052,Ballard,0.5079999999999999,1,0,25,0.5,0.6288642532113338,0.3333333333333333,1,1,0.2921358041312036,0,0.6633165829145728,0.0,1,0.6430382314166919,0,0,1.0,0.0,0.23943661971830985,3,0.3333333333333333,0.68,0.5172413793103449,0.8545454545454545,0,0.4,1.0,1
75,15770811,Wallace,0.33799999999999997,0,1,36,0.9,0.0,0.3333333333333333,0,1,0.7279027377390463,0,0.9296482412060301,0.6666666666666665,0,0.033059527431295,1,3,0.0,0.0,0.28169014084507044,1,1.0,0.74,0.20689655172413793,0.6909090909090908,0,0.1,0.6000000000000001,1
78,15662085,Read,0.656,0,0,32,0.9,0.0,0.0,1,1,0.741146642144326,0,0.9246231155778895,0.7777777777777777,1,0.11905486259000102,0,0,0.6000000000000001,0.0,0.8169014084507042,2,1.0,0.1,0.13793103448275862,0.8727272727272727,1,1.0,0.8,2
79,15575185,Bushell,0.814,2,1,33,0.5,0.30790676804275396,0.0,0,1,0.9713385973415772,0,0.040201005025125636,0.5555555555555556,0,0.30919785011662104,0,1,1.0,0.8,0.15492957746478872,2,0.3333333333333333,0.32,0.8620689655172413,0.9818181818181818,0,0.5,0.4,2
80,15803136,Postle,0.132,1,0,41,1.0,0.48700912788933554,0.3333333333333333,1,0,0.49155052461712684,0,0.4472361809045226,0.3333333333333333,1,0.4565459892505831,1,0,0.2,0.4,0.23943661971830985,1,1.0,0.8200000000000001,0.4482758620689655,0.1818181818181818,3,0.0,0.6000000000000001,0
82,15663706,Leonard,0.854,0,0,32,0.2,0.0,0.0,1,0,0.6823723904421283,1,0.6683417085427136,0.6666666666666665,0,0.8399756616975965,1,0,0.2,0.4,0.23943661971830985,1,1.0,0.2,0.896551724137931,0.9636363636363635,1,0.30000000000000004,0.6000000000000001,1
83,15641732,Mills,0.386,0,0,36,0.30000000000000004,0.0,0.3333333333333333,0,0,0.13006660960168068,0,0.7487437185929648,0.6666666666666665,0,0.8586350268735422,1,1,0.4,0.2,0.46478873239436624,2,0.0,0.28,0.6896551724137931,0.7636363636363636,0,0.30000000000000004,0.4,0
84,15701164,Onyeorulu,0.31199999999999994,0,0,34,0.4,0.359937455083855,0.0,1,1,0.7962811506109548,0,0.4422110552763819,0.1111111111111111,1,0.79383429672447,1,1,0.4,0.2,0.09859154929577466,2,0.6666666666666666,0.28,0.6896551724137931,0.7636363636363636,0,0.30000000000000004,1.0,1
85,15738751,Beit,0.2859999999999999,0,0,46,0.4,0.0,0.3333333333333333,1,0,0.009482336293071046,0,0.9296482412060301,0.6666666666666665,0,0.6836020687557042,0,3,0.2,0.8,0.5070422535211268,3,0.0,0.5,0.7586206896551724,0.49090909090909085,1,0.1,0.2,1
86,15805254,Ndukaku,0.604,2,0,75,1.0,0.0,0.3333333333333333,1,1,0.573437946028579,0,0.14572864321608037,0.2222222222222222,1,0.7647297434337288,1,3,0.4,0.8,0.619718309859155,1,0.0,0.78,0.0,0.34545454545454546,1,0.8,0.4,0
87,15762418,Gant,0.7999999999999999,2,1,22,0.30000000000000004,0.484985039144778,0.0,1,0,0.6432902098608536,1,0.060301507537688426,0.4444444444444445,1,0.4927492140756516,0,0,1.0,0.4,0.04225352112676056,2,0.6666666666666666,0.9400000000000001,0.3448275862068966,0.6727272727272726,3,0.0,1.0,1
88,15625759,Rowley,0.7579999999999999,0,1,30,0.9,0.0,0.3333333333333333,1,0,0.7594439284501896,0,0.4221105527638191,1.0,0,0.18253726802555523,0,3,0.2,0.6000000000000001,0.2112676056338028,2,0.3333333333333333,0.42,0.7241379310344828,0.7636363636363636,1,0.30000000000000004,0.4,0
90,15767954,Osborne,0.57,1,0,28,0.30000000000000004,0.3253259919196675,0.3333333333333333,1,1,0.7840590048487901,0,0.36683417085427134,0.2222222222222222,0,0.997160531386269,0,0,0.4,0.6000000000000001,0.4084507042253521,3,0.0,0.78,0.034482758620689655,0.5454545454545454,1,0.9,0.2,2
91,15757535,Heap,0.594,2,0,44,0.5,0.0,0.6666666666666667,1,1,0.871146088031176,1,0.3869346733668342,0.0,1,0.6053138626914105,1,3,0.2,1.0,0.4225352112676057,2,0.3333333333333333,0.26,0.20689655172413793,0.7454545454545454,3,0.4,0.8,0
92,15731511,Ritchie,0.916,0,1,45,0.7000000000000001,0.47280770451460996,0.3333333333333333,1,0,0.7357546410977122,0,0.41708542713567837,0.6666666666666665,1,0.32481492749214075,1,0,0.8,0.0,0.7183098591549296,1,0.3333333333333333,0.12,0.7586206896551724,0.19999999999999998,1,0.6000000000000001,0.8,1
95,15676966,Capon,0.7599999999999999,2,1,42,0.4,0.0,0.3333333333333333,0,1,0.4299422442062669,0,0.5175879396984925,0.5555555555555556,1,0.600243383024034,1,1,0.4,0.8,0.5211267605633804,2,0.6666666666666666,0.26,0.1724137931034483,0.3090909090909091,0,0.8,0.4,1
96,15699461,Fiorentini,0.32999999999999996,2,1,35,1.0,0.7025719087777832,0.0,0,1,0.6064548380779355,0,0.07537688442211055,0.1111111111111111,0,0.5988236487171685,1,1,0.6000000000000001,0.4,0.11267605633802817,1,0.3333333333333333,0.88,0.5172413793103449,0.09090909090909091,0,1.0,0.8,1
98,15693683,Yuille,0.928,1,1,29,0.8,0.386955516480815,0.3333333333333333,1,1,0.9865241982412809,0,0.7236180904522613,0.1111111111111111,1,0.327350167325829,1,0,0.4,0.8,0.18309859154929578,1,1.0,0.24,0.034482758620689655,0.4545454545454545,0,0.4,0.2,2
99,15604348,Allard,0.7199999999999999,2,1,22,0.8,0.0,0.3333333333333333,0,0,0.4982690465393033,0,0.3467336683417085,0.0,0,0.06267112868877395,1,1,0.6000000000000001,0.2,0.15492957746478872,2,1.0,0.1,0.5862068965517241,0.7636363636363636,0,0.30000000000000004,0.6000000000000001,1
100,15633059,Fanucci,0.126,0,1,34,0.9,0.0,0.3333333333333333,0,0,0.03261966093476288,0,0.7738693467336684,0.0,0,0.8923030118649223,0,0,0.6000000000000001,0.2,0.28169014084507044,1,1.0,0.8,0.9310344827586207,0.0,3,0.2,0.0,1
101,15808582,Fu,0.63,0,0,40,0.6000000000000001,0.0,0.0,1,1,0.8093475187633314,0,0.2864321608040201,0.3333333333333333,0,0.9419937126052124,1,0,0.8,0.4,0.5352112676056339,2,1.0,0.74,1.0,0.0,1,0.5,0.6000000000000001,0
103,15580146,Hung,0.7759999999999999,0,1,31,0.9,0.32951287114222355,0.0,1,0,0.20983854903171228,0,0.185929648241206,0.6666666666666665,0,0.568704999492952,0,0,0.0,0.0,0.619718309859155,2,0.0,0.2,0.7241379310344828,0.6181818181818182,1,0.7000000000000001,1.0,1
104,15776605,Bradley,0.356,2,1,36,0.7000000000000001,0.0,0.3333333333333333,1,0,0.3026867086259014,0,0.4824120603015075,0.5555555555555556,0,0.8949396612919581,0,0,0.0,0.8,0.971830985915493,1,0.3333333333333333,0.12,0.6896551724137931,0.709090909090909,3,0.4,0.8,0
105,15804919,Dunbabin,0.64,2,0,65,0.1,0.0,0.0,1,1,0.8884019116703631,1,0.2211055276381909,0.0,0,0.4042186390832573,1,1,0.8,1.0,0.8169014084507042,2,0.3333333333333333,0.42,0.5862068965517241,0.47272727272727266,0,0.0,0.0,0
